OA Code,Ward Name,LA Name,Region Name,QS611EW0004,QS611EW0001 (base),OA Percentage
E00048017,Washwood Heath,Birmingham,West Midlands,26,121,21.4900,
E00046938,Quinton,Birmingham,West Midlands,21,99,21.2100,
E00045084,Acocks Green,Birmingham,West Midlands,25,120,20.8300,
E00046135,Tyburn,Birmingham,West Midlands,27,132,20.4500,
E00046730,Northfield,Birmingham,West Midlands,13,87,14.9400,
E00047334,Bordesley Green,Birmingham,West Midlands,20,139,14.3900,
E00045477,Bournville,Birmingham,West Midlands,9,64,14.0600,
E00047263,Sheldon,Birmingham,West Midlands,25,93,26.8800,
E00047347,Bordesley Green,Birmingham,West Midlands,9,105,8.5700,
E00047031,Handsworth Wood,Birmingham,West Midlands,15,92,16.3000,
E00047105,Selly Oak,Birmingham,West Midlands,2,58,3.4500,
E00047184,Shard End,Birmingham,West Midlands,13,77,16.8800,
E00046131,Shard End,Birmingham,West Midlands,21,93,22.5800,
E00047161,Shard End,Birmingham,West Midlands,22,90,24.4400,
E00047945,Sutton Vesey,Birmingham,West Midlands,17,90,18.8900,
E00045246,Aston,Birmingham,West Midlands,15,95,15.7900,
E00047245,Sheldon,Birmingham,West Midlands,24,110,21.8200,
E00046771,Oscott,Birmingham,West Midlands,20,82,24.3900,
E00047058,Selly Oak,Birmingham,West Midlands,2,94,2.1300,
E00047966,Sutton New Hall,Birmingham,West Midlands,11,68,16.1800,
E00045643,Sparkbrook,Birmingham,West Midlands,8,100,8.0000,
E00046888,Perry Barr,Birmingham,West Midlands,16,80,20.0000,
E00047247,Sheldon,Birmingham,West Midlands,25,98,25.5100,
E00045835,Hall Green,Birmingham,West Midlands,28,112,25.0000,
E00046809,Oscott,Birmingham,West Midlands,14,68,20.5900,
E00047378,Soho,Birmingham,West Midlands,21,94,22.3400,
E00046751,Longbridge,Birmingham,West Midlands,36,112,32.1400,
E00046093,Hodge Hill,Birmingham,West Midlands,17,70,24.2900,
E00045553,Brandwood,Birmingham,West Midlands,11,103,10.6800,
E00047222,Sheldon,Birmingham,West Midlands,31,100,31.0000,
E00045325,Bartley Green,Birmingham,West Midlands,23,110,20.9100,
E00046012,Quinton,Birmingham,West Midlands,14,103,13.5900,
E00046307,Kingstanding,Birmingham,West Midlands,19,83,22.8900,
E00047442,Soho,Birmingham,West Midlands,27,147,18.3700,
E00045862,Hall Green,Birmingham,West Midlands,16,95,16.8400,
E00046386,Ladywood,Birmingham,West Midlands,24,126,19.0500,
E00046541,Moseley and Kings Heath,Birmingham,West Midlands,11,97,11.3400,
E00045559,Brandwood,Birmingham,West Midlands,22,137,16.0600,
E00047938,Sutton Vesey,Birmingham,West Midlands,25,110,22.7300,
E00045152,South Yardley,Birmingham,West Midlands,30,96,31.2500,
E00046166,Tyburn,Birmingham,West Midlands,16,85,18.8200,
E00045544,Brandwood,Birmingham,West Midlands,14,98,14.2900,
E00046853,Perry Barr,Birmingham,West Midlands,24,88,27.2700,
E00046137,Tyburn,Birmingham,West Midlands,13,101,12.8700,
E00047026,Handsworth Wood,Birmingham,West Midlands,15,133,11.2800,
E00045321,Bartley Green,Birmingham,West Midlands,23,106,21.7000,
E00047948,Sutton New Hall,Birmingham,West Midlands,7,74,9.4600,
E00046950,Quinton,Birmingham,West Midlands,22,108,20.3700,
E00048162,Stechford and Yardley North,Birmingham,West Midlands,24,113,21.2400,
E00046901,Oscott,Birmingham,West Midlands,30,111,27.0300,
E00046980,Handsworth Wood,Birmingham,West Midlands,16,118,13.5600,
E00045852,Hall Green,Birmingham,West Midlands,19,84,22.6200,
E00046433,Longbridge,Birmingham,West Midlands,39,184,21.2000,
E00046793,Kingstanding,Birmingham,West Midlands,24,78,30.7700,
E00046712,Northfield,Birmingham,West Midlands,32,135,23.7000,
E00047972,Sutton Vesey,Birmingham,West Midlands,13,70,18.5700,
E00047096,Weoley,Birmingham,West Midlands,11,78,14.1000,
E00047017,Handsworth Wood,Birmingham,West Midlands,32,132,24.2400,
E00048063,Weoley,Birmingham,West Midlands,8,95,8.4200,
E00045885,Hall Green,Birmingham,West Midlands,15,93,16.1300,
E00047260,Sheldon,Birmingham,West Midlands,26,90,28.8900,
E00045804,Acocks Green,Birmingham,West Midlands,21,106,19.8100,
E00047657,Kingstanding,Birmingham,West Midlands,15,58,25.8600,
E00046586,Moseley and Kings Heath,Birmingham,West Midlands,10,99,10.1000,
E00045458,Bournville,Birmingham,West Midlands,21,90,23.3300,
E00046893,Perry Barr,Birmingham,West Midlands,9,83,10.8400,
E00046507,Longbridge,Birmingham,West Midlands,36,121,29.7500,
E00175639,Ladywood,Birmingham,West Midlands,10,61,16.3900,
E00046812,Oscott,Birmingham,West Midlands,22,73,30.1400,
E00045563,Brandwood,Birmingham,West Midlands,20,80,25.0000,
E00045429,Bournville,Birmingham,West Midlands,19,103,18.4500,
E00045440,Bournville,Birmingham,West Midlands,6,42,14.2900,
E00175733,Aston,Birmingham,West Midlands,2,71,2.8200,
E00048137,Stechford and Yardley North,Birmingham,West Midlands,26,93,27.9600,
E00045558,Brandwood,Birmingham,West Midlands,23,89,25.8400,
E00175708,Ladywood,Birmingham,West Midlands,11,117,9.4000,
E00046917,Quinton,Birmingham,West Midlands,7,94,7.4500,
E00046996,Handsworth Wood,Birmingham,West Midlands,20,100,20.0000,
E00048123,Weoley,Birmingham,West Midlands,17,64,26.5600,
E00045568,Brandwood,Birmingham,West Midlands,26,86,30.2300,
E00047591,Moseley and Kings Heath,Birmingham,West Midlands,23,133,17.2900,
E00046134,Tyburn,Birmingham,West Midlands,25,96,26.0400,
E00045793,Acocks Green,Birmingham,West Midlands,26,103,25.2400,
E00045682,Erdington,Birmingham,West Midlands,23,93,24.7300,
E00047924,Sutton Vesey,Birmingham,West Midlands,13,93,13.9800,
E00045712,Tyburn,Birmingham,West Midlands,19,104,18.2700,
E00045664,Erdington,Birmingham,West Midlands,22,103,21.3600,
E00046758,Northfield,Birmingham,West Midlands,19,86,22.0900,
E00047343,Bordesley Green,Birmingham,West Midlands,14,90,15.5600,
E00048199,Stechford and Yardley North,Birmingham,West Midlands,14,68,20.5900,
E00046716,Northfield,Birmingham,West Midlands,17,88,19.3200,
E00046741,Longbridge,Birmingham,West Midlands,16,69,23.1900,
E00045473,Bournville,Birmingham,West Midlands,21,116,18.1000,
E00046797,Oscott,Birmingham,West Midlands,35,104,33.6500,
E00047905,Sutton Vesey,Birmingham,West Midlands,15,110,13.6400,
E00046976,Lozells and East Handsworth,Birmingham,West Midlands,17,85,20.0000,
E00047984,Hodge Hill,Birmingham,West Midlands,24,109,22.0200,
E00046066,Stechford and Yardley North,Birmingham,West Midlands,16,108,14.8100,
E00045204,Aston,Birmingham,West Midlands,33,171,19.3000,
E00047502,Sparkbrook,Birmingham,West Midlands,11,75,14.6700,
E00045285,Bartley Green,Birmingham,West Midlands,22,83,26.5100,
E00045343,Billesley,Birmingham,West Midlands,33,98,33.6700,
E00047583,Moseley and Kings Heath,Birmingham,West Midlands,11,120,9.1700,
E00045266,Bartley Green,Birmingham,West Midlands,25,88,28.4100,
E00047403,Soho,Birmingham,West Midlands,26,98,26.5300,
E00045323,Bartley Green,Birmingham,West Midlands,12,75,16.0000,
E00048179,Stechford and Yardley North,Birmingham,West Midlands,30,98,30.6100,
E00047500,Sparkbrook,Birmingham,West Midlands,11,75,14.6700,
E00047482,Sparkbrook,Birmingham,West Midlands,17,108,15.7400,
E00046829,Oscott,Birmingham,West Midlands,37,101,36.6300,
E00045529,Brandwood,Birmingham,West Midlands,12,77,15.5800,
E00045101,South Yardley,Birmingham,West Midlands,14,80,17.5000,
E00045180,Lozells and East Handsworth,Birmingham,West Midlands,12,79,15.1900,
E00047578,Sparkbrook,Birmingham,West Midlands,19,109,17.4300,
E00047335,Bordesley Green,Birmingham,West Midlands,10,71,14.0800,
E00048118,Weoley,Birmingham,West Midlands,5,68,7.3500,
E00046126,Shard End,Birmingham,West Midlands,14,99,14.1400,
E00045601,Edgbaston,Birmingham,West Midlands,21,132,15.9100,
E00047783,Sutton Trinity,Birmingham,West Midlands,25,189,13.2300,
E00047702,Sutton Four Oaks,Birmingham,West Midlands,11,74,14.8600,
E00047157,Shard End,Birmingham,West Midlands,24,94,25.5300,
E00045170,Aston,Birmingham,West Midlands,19,92,20.6500,
E00048060,Weoley,Birmingham,West Midlands,12,78,15.3800,
E00045849,Hall Green,Birmingham,West Midlands,10,78,12.8200,
E00046937,Quinton,Birmingham,West Midlands,23,89,25.8400,
E00046095,Hodge Hill,Birmingham,West Midlands,18,84,21.4300,
E00047846,Sutton New Hall,Birmingham,West Midlands,26,105,24.7600,
E00046014,Quinton,Birmingham,West Midlands,31,142,21.8300,
E00045387,Billesley,Birmingham,West Midlands,11,78,14.1000,
E00045306,Bartley Green,Birmingham,West Midlands,20,97,20.6200,
E00047750,Sutton Trinity,Birmingham,West Midlands,14,77,18.1800,
E00045918,Aston,Birmingham,West Midlands,18,85,21.1800,
E00045999,Harborne,Birmingham,West Midlands,6,49,12.2400,
E00047804,Sutton New Hall,Birmingham,West Midlands,20,79,25.3200,
E00047123,Weoley,Birmingham,West Midlands,10,95,10.5300,
E00047468,Nechells,Birmingham,West Midlands,9,42,21.4300,
E00045295,Bartley Green,Birmingham,West Midlands,24,105,22.8600,
E00047581,Springfield,Birmingham,West Midlands,18,95,18.9500,
E00046953,Quinton,Birmingham,West Midlands,25,100,25.0000,
E00047962,Sutton New Hall,Birmingham,West Midlands,12,87,13.7900,
E00046804,Oscott,Birmingham,West Midlands,27,81,33.3300,
E00046885,Perry Barr,Birmingham,West Midlands,27,99,27.2700,
E00046807,Oscott,Birmingham,West Midlands,16,66,24.2400,
E00045680,Erdington,Birmingham,West Midlands,29,123,23.5800,
E00047257,Sheldon,Birmingham,West Midlands,21,95,22.1100,
E00046886,Oscott,Birmingham,West Midlands,33,119,27.7300,
E00045820,Springfield,Birmingham,West Midlands,20,104,19.2300,
E00045162,South Yardley,Birmingham,West Midlands,28,116,24.1400,
E00045214,Perry Barr,Birmingham,West Midlands,22,101,21.7800,
E00047551,Springfield,Birmingham,West Midlands,29,125,23.2000,
E00047648,Tyburn,Birmingham,West Midlands,21,98,21.4300,
E00046668,Nechells,Birmingham,West Midlands,24,128,18.7500,
E00046600,Moseley and Kings Heath,Birmingham,West Midlands,10,115,8.7000,
E00045464,Bournville,Birmingham,West Midlands,21,94,22.3400,
E00046655,Nechells,Birmingham,West Midlands,12,97,12.3700,
E00046429,Soho,Birmingham,West Midlands,19,102,18.6300,
E00046641,Washwood Heath,Birmingham,West Midlands,11,103,10.6800,
E00046124,Shard End,Birmingham,West Midlands,16,76,21.0500,
E00046681,Northfield,Birmingham,West Midlands,17,97,17.5300,
E00045133,South Yardley,Birmingham,West Midlands,25,88,28.4100,
E00047642,Tyburn,Birmingham,West Midlands,13,82,15.8500,
E00047255,Sheldon,Birmingham,West Midlands,18,93,19.3500,
E00045687,Erdington,Birmingham,West Midlands,30,107,28.0400,
E00045898,Hall Green,Birmingham,West Midlands,15,107,14.0200,
E00045819,Acocks Green,Birmingham,West Midlands,22,111,19.8200,
E00045606,Edgbaston,Birmingham,West Midlands,6,118,5.0800,
E00045296,Bartley Green,Birmingham,West Midlands,29,98,29.5900,
E00045217,Aston,Birmingham,West Midlands,13,91,14.2900,
E00045311,Bartley Green,Birmingham,West Midlands,24,84,28.5700,
E00046963,Quinton,Birmingham,West Midlands,17,101,16.8300,
E00046552,Sparkbrook,Birmingham,West Midlands,7,73,9.5900,
E00045228,Aston,Birmingham,West Midlands,10,68,14.7100,
E00046835,Perry Barr,Birmingham,West Midlands,15,99,15.1500,
E00045390,Billesley,Birmingham,West Midlands,10,64,15.6300,
E00046624,Washwood Heath,Birmingham,West Midlands,9,76,11.8400,
E00048083,Weoley,Birmingham,West Midlands,32,119,26.8900,
E00045822,Hall Green,Birmingham,West Midlands,21,96,21.8800,
E00047694,Sutton Four Oaks,Birmingham,West Midlands,18,90,20.0000,
E00048002,Hodge Hill,Birmingham,West Midlands,16,92,17.3900,
E00045493,Bournville,Birmingham,West Midlands,13,111,11.7100,
E00047615,Stockland Green,Birmingham,West Midlands,24,163,14.7200,
E00045412,Billesley,Birmingham,West Midlands,16,96,16.6700,
E00045705,Stockland Green,Birmingham,West Midlands,25,109,22.9400,
E00045784,Acocks Green,Birmingham,West Midlands,10,99,10.1000,
E00046759,Oscott,Birmingham,West Midlands,23,97,23.7100,
E00046338,Kingstanding,Birmingham,West Midlands,14,56,25.0000,
E00045549,Brandwood,Birmingham,West Midlands,23,108,21.3000,
E00045108,South Yardley,Birmingham,West Midlands,19,94,20.2100,
E00047885,Sutton Trinity,Birmingham,West Midlands,16,83,19.2800,
E00045531,Brandwood,Birmingham,West Midlands,9,89,10.1100,
E00045629,Edgbaston,Birmingham,West Midlands,4,84,4.7600,
E00047975,Sutton Vesey,Birmingham,West Midlands,18,64,28.1300,
E00046170,Tyburn,Birmingham,West Midlands,19,84,22.6200,
E00047933,Sutton Vesey,Birmingham,West Midlands,25,98,25.5100,
E00045189,Lozells and East Handsworth,Birmingham,West Midlands,16,94,17.0200,
E00045562,Brandwood,Birmingham,West Midlands,40,161,24.8400,
E00045851,Hall Green,Birmingham,West Midlands,12,58,20.6900,
E00047001,Handsworth Wood,Birmingham,West Midlands,14,91,15.3800,
E00045721,Erdington,Birmingham,West Midlands,26,101,25.7400,
E00175677,Nechells,Birmingham,West Midlands,18,96,18.7500,
E00046609,Nechells,Birmingham,West Midlands,16,128,12.5000,
E00047080,Selly Oak,Birmingham,West Midlands,7,71,9.8600,
E00047955,Sutton New Hall,Birmingham,West Midlands,10,83,12.0500,
E00046563,Moseley and Kings Heath,Birmingham,West Midlands,14,94,14.8900,
E00045871,Hall Green,Birmingham,West Midlands,20,91,21.9800,
E00046688,Northfield,Birmingham,West Midlands,22,109,20.1800,
E00047392,Soho,Birmingham,West Midlands,17,125,13.6000,
E00047313,Bordesley Green,Birmingham,West Midlands,15,100,15.0000,
E00045982,Harborne,Birmingham,West Midlands,2,96,2.0800,
E00045474,Bournville,Birmingham,West Midlands,9,85,10.5900,
E00047920,Sutton Vesey,Birmingham,West Midlands,25,116,21.5500,
E00046446,Longbridge,Birmingham,West Midlands,24,123,19.5100,
E00046560,Moseley and Kings Heath,Birmingham,West Midlands,10,80,12.5000,
E00045929,Lozells and East Handsworth,Birmingham,West Midlands,16,93,17.2000,
E00045741,Erdington,Birmingham,West Midlands,21,115,18.2600,
E00046974,Handsworth Wood,Birmingham,West Midlands,17,88,19.3200,
E00045437,Northfield,Birmingham,West Midlands,5,32,15.6300,
E00046647,Bordesley Green,Birmingham,West Midlands,16,89,17.9800,
E00046571,Moseley and Kings Heath,Birmingham,West Midlands,6,102,5.8800,
E00045740,Erdington,Birmingham,West Midlands,18,87,20.6900,
E00045472,Bournville,Birmingham,West Midlands,14,78,17.9500,
E00047760,Sutton Trinity,Birmingham,West Midlands,26,108,24.0700,
E00047024,Handsworth Wood,Birmingham,West Midlands,16,84,19.0500,
E00048030,Washwood Heath,Birmingham,West Midlands,27,110,24.5500,
E00046472,Northfield,Birmingham,West Midlands,24,86,27.9100,
E00175613,Washwood Heath,Birmingham,West Midlands,14,67,20.9000,
E00045736,Erdington,Birmingham,West Midlands,17,87,19.5400,
E00046239,Kings Norton,Birmingham,West Midlands,9,72,12.5000,
E00175626,Ladywood,Birmingham,West Midlands,14,123,11.3800,
E00046297,Stockland Green,Birmingham,West Midlands,22,101,21.7800,
E00046216,Kings Norton,Birmingham,West Midlands,19,86,22.0900,
E00046102,Hodge Hill,Birmingham,West Midlands,20,91,21.9800,
E00045347,Billesley,Birmingham,West Midlands,16,91,17.5800,
E00175709,Ladywood,Birmingham,West Midlands,6,123,4.8800,
E00047616,Stockland Green,Birmingham,West Midlands,13,64,20.3100,
E00046183,Tyburn,Birmingham,West Midlands,33,123,26.8300,
E00048127,Weoley,Birmingham,West Midlands,17,81,20.9900,
E00047697,Sutton Four Oaks,Birmingham,West Midlands,12,62,19.3500,
E00045158,Acocks Green,Birmingham,West Midlands,27,128,21.0900,
E00047789,Sutton Trinity,Birmingham,West Midlands,17,100,17.0000,
E00047083,Weoley,Birmingham,West Midlands,11,79,13.9200,
E00047708,Sutton Four Oaks,Birmingham,West Midlands,5,24,20.8300,
E00045900,Hall Green,Birmingham,West Midlands,22,88,25.0000,
E00045926,Lozells and East Handsworth,Birmingham,West Midlands,23,117,19.6600,
E00175743,Sutton Trinity,Birmingham,West Midlands,12,103,11.6500,
E00046370,Ladywood,Birmingham,West Midlands,17,104,16.3500,
E00047859,Sutton Trinity,Birmingham,West Midlands,19,86,22.0900,
E00175802,Selly Oak,Birmingham,West Midlands,1,35,2.8600,
E00045993,Harborne,Birmingham,West Midlands,8,124,6.4500,
E00045442,Bournville,Birmingham,West Midlands,16,109,14.6800,
E00047043,Handsworth Wood,Birmingham,West Midlands,23,121,19.0100,
E00047988,Hodge Hill,Birmingham,West Midlands,28,111,25.2300,
E00045197,Aston,Birmingham,West Midlands,18,104,17.3100,
E00047909,Sutton Vesey,Birmingham,West Midlands,8,76,10.5300,
E00046280,Kingstanding,Birmingham,West Midlands,33,84,39.2900,
E00046201,Kings Norton,Birmingham,West Midlands,20,87,22.9900,
E00047028,Handsworth Wood,Birmingham,West Midlands,26,109,23.8500,
E00046007,Harborne,Birmingham,West Midlands,13,104,12.5000,
E00046287,Kingstanding,Birmingham,West Midlands,27,106,25.4700,
E00048166,Stechford and Yardley North,Birmingham,West Midlands,21,94,22.3400,
E00046163,Tyburn,Birmingham,West Midlands,35,166,21.0800,
E00046041,Harborne,Birmingham,West Midlands,6,74,8.1100,
E00046206,Kings Norton,Birmingham,West Midlands,24,98,24.4900,
E00045842,Springfield,Birmingham,West Midlands,17,96,17.7100,
E00045080,Acocks Green,Birmingham,West Midlands,17,101,16.8300,
E00045178,Lozells and East Handsworth,Birmingham,West Midlands,9,78,11.5400,
E00047327,South Yardley,Birmingham,West Midlands,23,89,25.8400,
E00047971,Sutton New Hall,Birmingham,West Midlands,14,94,14.8900,
E00047438,Soho,Birmingham,West Midlands,20,98,20.4100,
E00045116,South Yardley,Birmingham,West Midlands,18,100,18.0000,
E00045532,Brandwood,Birmingham,West Midlands,25,105,23.8100,
E00046005,Harborne,Birmingham,West Midlands,6,88,6.8200,
E00045678,Erdington,Birmingham,West Midlands,21,82,25.6100,
E00175651,Ladywood,Birmingham,West Midlands,9,125,7.2000,
E00047951,Sutton Vesey,Birmingham,West Midlands,16,90,17.7800,
E00046086,Hodge Hill,Birmingham,West Midlands,31,89,34.8300,
E00175720,South Yardley,Birmingham,West Midlands,23,137,16.7900,
E00048180,Stechford and Yardley North,Birmingham,West Midlands,24,91,26.3700,
E00048033,Washwood Heath,Birmingham,West Midlands,17,82,20.7300,
E00046162,Tyburn,Birmingham,West Midlands,21,78,26.9200,
E00048071,Weoley,Birmingham,West Midlands,21,76,27.6300,
E00045580,Kings Norton,Birmingham,West Midlands,17,113,15.0400,
E00048101,Weoley,Birmingham,West Midlands,21,91,23.0800,
E00047087,Selly Oak,Birmingham,West Midlands,19,118,16.1000,
E00048084,Weoley,Birmingham,West Midlands,32,145,22.0700,
E00047006,Handsworth Wood,Birmingham,West Midlands,6,48,12.5000,
E00048005,Hodge Hill,Birmingham,West Midlands,19,89,21.3500,
E00045095,Acocks Green,Birmingham,West Midlands,24,104,23.0800,
E00046158,Tyburn,Birmingham,West Midlands,11,60,18.3300,
E00046930,Quinton,Birmingham,West Midlands,20,98,20.4100,
E00175749,Sparkbrook,Birmingham,West Midlands,15,71,21.1300,
E00047805,Sutton New Hall,Birmingham,West Midlands,33,129,25.5800,
E00045490,Bournville,Birmingham,West Midlands,11,67,16.4200,
E00045265,Bartley Green,Birmingham,West Midlands,27,87,31.0300,
E00045814,Springfield,Birmingham,West Midlands,30,112,26.7900,
E00175714,Ladywood,Birmingham,West Midlands,9,76,11.8400,
E00045468,Bournville,Birmingham,West Midlands,13,96,13.5400,
E00047884,Sutton Trinity,Birmingham,West Midlands,13,92,14.1300,
E00045895,Hall Green,Birmingham,West Midlands,13,73,17.8100,
E00045092,Acocks Green,Birmingham,West Midlands,34,139,24.4600,
E00047389,Soho,Birmingham,West Midlands,27,193,13.9900,
E00047308,Bordesley Green,Birmingham,West Midlands,15,101,14.8500,
E00046413,Soho,Birmingham,West Midlands,10,95,10.5300,
E00047466,Nechells,Birmingham,West Midlands,6,84,7.1400,
E00045551,Brandwood,Birmingham,West Midlands,20,81,24.6900,
E00046492,Weoley,Birmingham,West Midlands,24,103,23.3000,
E00047288,Sheldon,Birmingham,West Midlands,26,107,24.3000,
E00047669,Erdington,Birmingham,West Midlands,25,116,21.5500,
E00045966,Lozells and East Handsworth,Birmingham,West Midlands,27,118,22.8800,
E00047947,Sutton Vesey,Birmingham,West Midlands,15,84,17.8600,
E00047704,Sutton Four Oaks,Birmingham,West Midlands,33,87,37.9300,
E00047209,Shard End,Birmingham,West Midlands,23,82,28.0500,
E00047544,Springfield,Birmingham,West Midlands,19,114,16.6700,
E00045411,Billesley,Birmingham,West Midlands,15,83,18.0700,
E00047785,Sutton Trinity,Birmingham,West Midlands,17,77,22.0800,
E00047256,Sheldon,Birmingham,West Midlands,20,59,33.9000,
E00046881,Perry Barr,Birmingham,West Midlands,22,91,24.1800,
E00046800,Oscott,Birmingham,West Midlands,24,99,24.2400,
E00047571,Sparkbrook,Birmingham,West Midlands,15,85,17.6500,
E00047162,Shard End,Birmingham,West Midlands,20,88,22.7300,
E00045675,Erdington,Birmingham,West Midlands,17,76,22.3700,
E00175679,Ladywood,Birmingham,West Midlands,4,101,3.9600,
E00047731,Sutton Four Oaks,Birmingham,West Midlands,3,60,5.0000,
E00175654,Ladywood,Birmingham,West Midlands,14,154,9.0900,
E00175745,Washwood Heath,Birmingham,West Midlands,6,38,15.7900,
E00047863,Sutton Trinity,Birmingham,West Midlands,13,79,16.4600,
E00045441,Bournville,Birmingham,West Midlands,22,87,25.2900,
E00045540,Brandwood,Birmingham,West Midlands,23,90,25.5600,
E00045693,Erdington,Birmingham,West Midlands,14,76,18.4200,
E00047234,Sheldon,Birmingham,West Midlands,22,97,22.6800,
E00045438,Bournville,Birmingham,West Midlands,8,61,13.1100,
E00046167,Tyburn,Birmingham,West Midlands,15,54,27.7800,
E00045816,Springfield,Birmingham,West Midlands,19,71,26.7600,
E00045897,Hall Green,Birmingham,West Midlands,19,91,20.8800,
E00045779,Acocks Green,Birmingham,West Midlands,19,93,20.4300,
E00047076,Selly Oak,Birmingham,West Midlands,13,117,11.1100,
E00047498,Sparkbrook,Birmingham,West Midlands,13,108,12.0400,
E00045161,Acocks Green,Birmingham,West Midlands,18,107,16.8200,
E00175644,Ladywood,Birmingham,West Midlands,3,252,1.1900,
E00046273,Kingstanding,Birmingham,West Midlands,16,81,19.7500,
E00047419,Soho,Birmingham,West Midlands,25,124,20.1600,
E00175682,Aston,Birmingham,West Midlands,10,55,18.1800,
E00045899,Hall Green,Birmingham,West Midlands,17,92,18.4800,
E00046484,Longbridge,Birmingham,West Midlands,18,91,19.7800,
E00045818,Springfield,Birmingham,West Midlands,25,146,17.1200,
E00046268,Kingstanding,Birmingham,West Midlands,20,104,19.2300,
E00046694,Northfield,Birmingham,West Midlands,19,97,19.5900,
E00048073,Weoley,Birmingham,West Midlands,23,163,14.1100,
E00046615,Bordesley Green,Birmingham,West Midlands,11,106,10.3800,
E00046352,Ladywood,Birmingham,West Midlands,16,103,15.5300,
E00047355,Nechells,Birmingham,West Midlands,16,113,14.1600,
E00045831,Hall Green,Birmingham,West Midlands,21,98,21.4300,
E00045691,Erdington,Birmingham,West Midlands,26,88,29.5500,
E00046276,Kingstanding,Birmingham,West Midlands,26,136,19.1200,
E00045253,Bartley Green,Birmingham,West Midlands,15,86,17.4400,
E00045422,Bournville,Birmingham,West Midlands,12,109,11.0100,
E00045610,Edgbaston,Birmingham,West Midlands,13,136,9.5600,
E00045427,Bournville,Birmingham,West Midlands,26,108,24.0700,
E00047178,Shard End,Birmingham,West Midlands,14,94,14.8900,
E00047056,Selly Oak,Birmingham,West Midlands,7,107,6.5400,
E00046722,Northfield,Birmingham,West Midlands,18,94,19.1500,
E00046083,Hodge Hill,Birmingham,West Midlands,21,93,22.5800,
E00046828,Oscott,Birmingham,West Midlands,25,93,26.8800,
E00046002,Quinton,Birmingham,West Midlands,30,106,28.3000,
E00045126,South Yardley,Birmingham,West Midlands,27,116,23.2800,
E00046172,Tyburn,Birmingham,West Midlands,23,87,26.4400,
E00045345,Billesley,Birmingham,West Midlands,37,117,31.6200,
E00045581,Brandwood,Birmingham,West Midlands,11,60,18.3300,
E00045366,Billesley,Birmingham,West Midlands,25,81,30.8600,
E00045500,Kings Norton,Birmingham,West Midlands,25,124,20.1600,
E00047932,Sutton Vesey,Birmingham,West Midlands,23,98,23.4700,
E00048170,Stechford and Yardley North,Birmingham,West Midlands,29,104,27.8800,
E00047737,Sutton Trinity,Birmingham,West Midlands,4,69,5.8000,
E00047516,Sparkbrook,Birmingham,West Midlands,13,84,15.4800,
E00046223,Kings Norton,Birmingham,West Midlands,18,80,22.5000,
E00047597,Springfield,Birmingham,West Midlands,11,95,11.5800,
E00048077,Weoley,Birmingham,West Midlands,23,114,20.1800,
E00047489,Sparkbrook,Birmingham,West Midlands,19,82,23.1700,
E00047668,Erdington,Birmingham,West Midlands,26,99,26.2600,
E00048025,Washwood Heath,Birmingham,West Midlands,13,113,11.5000,
E00046621,Washwood Heath,Birmingham,West Midlands,12,87,13.7900,
E00047408,Lozells and East Handsworth,Birmingham,West Midlands,14,89,15.7300,
E00046935,Quinton,Birmingham,West Midlands,22,84,26.1900,
E00045927,Lozells and East Handsworth,Birmingham,West Midlands,20,114,17.5400,
E00046323,Kingstanding,Birmingham,West Midlands,24,98,24.4900,
E00045746,Acocks Green,Birmingham,West Midlands,42,115,36.5200,
E00046359,Harborne,Birmingham,West Midlands,9,81,11.1100,
E00046540,Moseley and Kings Heath,Birmingham,West Midlands,17,115,14.7800,
E00175755,Lozells and East Handsworth,Birmingham,West Midlands,20,98,20.4100,
E00047524,Springfield,Birmingham,West Midlands,16,81,19.7500,
E00045396,Billesley,Birmingham,West Midlands,15,85,17.6500,
E00045317,Bartley Green,Birmingham,West Midlands,21,86,24.4200,
E00047225,Sheldon,Birmingham,West Midlands,36,107,33.6400,
E00047573,Springfield,Birmingham,West Midlands,20,111,18.0200,
E00048102,Weoley,Birmingham,West Midlands,14,87,16.0900,
E00046576,Moseley and Kings Heath,Birmingham,West Midlands,17,98,17.3500,
E00048183,Stechford and Yardley North,Birmingham,West Midlands,20,67,29.8500,
E00045778,Acocks Green,Birmingham,West Midlands,16,94,17.0200,
E00047319,Bordesley Green,Birmingham,West Midlands,28,112,25.0000,
E00047557,Springfield,Birmingham,West Midlands,23,91,25.2700,
E00175786,Perry Barr,Birmingham,West Midlands,1,38,2.6300,
E00045447,Bournville,Birmingham,West Midlands,21,120,17.5000,
E00047292,Bordesley Green,Birmingham,West Midlands,13,89,14.6100,
E00047661,Erdington,Birmingham,West Midlands,29,108,26.8500,
E00047398,Soho,Birmingham,West Midlands,18,113,15.9300,
E00046327,Kingstanding,Birmingham,West Midlands,31,111,27.9300,
E00047213,Shard End,Birmingham,West Midlands,16,91,17.5800,
E00046270,Kingstanding,Birmingham,West Midlands,19,71,26.7600,
E00045817,Springfield,Birmingham,West Midlands,23,113,20.3500,
E00046915,Quinton,Birmingham,West Midlands,18,95,18.9500,
E00045896,Hall Green,Birmingham,West Midlands,14,109,12.8400,
E00046907,Quinton,Birmingham,West Midlands,17,96,17.7100,
E00046028,Harborne,Birmingham,West Midlands,16,99,16.1600,
