OA Code,Ward Name,LA Name,Region Name,QS106EW0003,QS106EW0001 (base),OA Percentage
E00046540,Moseley and Kings Heath,Birmingham,West Midlands,15,338,4.4400,
E00046359,Harborne,Birmingham,West Midlands,4,231,1.7300,
E00045317,Bartley Green,Birmingham,West Midlands,176,455,38.6800,
E00047225,Sheldon,Birmingham,West Midlands,5,387,1.2900,
E00045396,Billesley,Birmingham,West Midlands,12,317,3.7900,
E00047524,Springfield,Birmingham,West Midlands,2,372,0.5400,
E00048102,Weoley,Birmingham,West Midlands,11,273,4.0300,
E00047573,Springfield,Birmingham,West Midlands,3,480,0.6300,
E00046576,Moseley and Kings Heath,Birmingham,West Midlands,10,313,3.1900,
E00048183,Stechford and Yardley North,Birmingham,West Midlands,5,293,1.7100,
E00047557,Springfield,Birmingham,West Midlands,9,468,1.9200,
E00045778,Acocks Green,Birmingham,West Midlands,7,303,2.3100,
E00047398,Soho,Birmingham,West Midlands,6,370,1.6200,
E00045447,Bournville,Birmingham,West Midlands,8,277,2.8900,
E00047319,Bordesley Green,Birmingham,West Midlands,10,435,2.3000,
E00175786,Perry Barr,Birmingham,West Midlands,441,712,61.9400,
E00047213,Shard End,Birmingham,West Midlands,2,326,0.6100,
E00047292,Bordesley Green,Birmingham,West Midlands,3,487,0.6200,
E00047661,Erdington,Birmingham,West Midlands,3,369,0.8100,
E00046270,Kingstanding,Birmingham,West Midlands,3,260,1.1500,
E00045896,Hall Green,Birmingham,West Midlands,6,415,1.4500,
E00046915,Quinton,Birmingham,West Midlands,14,329,4.2600,
E00046327,Kingstanding,Birmingham,West Midlands,0,343,0.0000,
E00046907,Quinton,Birmingham,West Midlands,2,290,0.6900,
E00045817,Springfield,Birmingham,West Midlands,7,392,1.7900,
E00045322,Bartley Green,Birmingham,West Midlands,4,288,1.3900,
E00045727,Erdington,Birmingham,West Midlands,4,245,1.6300,
E00046028,Harborne,Birmingham,West Midlands,17,336,5.0600,
E00048024,Washwood Heath,Birmingham,West Midlands,4,559,0.7200,
E00046205,Kings Norton,Birmingham,West Midlands,9,326,2.7600,
E00046284,Kingstanding,Birmingham,West Midlands,7,587,1.1900,
E00046994,Handsworth Wood,Birmingham,West Midlands,7,384,1.8200,
E00046432,Northfield,Birmingham,West Midlands,7,345,2.0300,
E00045303,Bartley Green,Birmingham,West Midlands,7,418,1.6700,
E00045382,Billesley,Birmingham,West Midlands,10,283,3.5300,
E00047842,Sutton New Hall,Birmingham,West Midlands,6,327,1.8300,
E00045566,Brandwood,Birmingham,West Midlands,8,456,1.7500,
E00046973,Handsworth Wood,Birmingham,West Midlands,6,277,2.1700,
E00045263,Bartley Green,Birmingham,West Midlands,3,258,1.1600,
E00048172,Stechford and Yardley North,Birmingham,West Midlands,6,284,2.1100,
E00047626,Stockland Green,Birmingham,West Midlands,6,294,2.0400,
E00046448,Longbridge,Birmingham,West Midlands,7,265,2.6400,
E00047357,Nechells,Birmingham,West Midlands,8,371,2.1600,
E00045960,Handsworth Wood,Birmingham,West Midlands,17,369,4.6100,
E00047112,Selly Oak,Birmingham,West Midlands,41,272,15.0700,
E00045792,Springfield,Birmingham,West Midlands,5,310,1.6100,
E00045713,Tyburn,Birmingham,West Midlands,8,362,2.2100,
E00048174,Stechford and Yardley North,Birmingham,West Midlands,1,300,0.3300,
E00046178,Tyburn,Birmingham,West Midlands,1,309,0.3200,
E00046986,Lozells and East Handsworth,Birmingham,West Midlands,5,466,1.0700,
E00048163,Stechford and Yardley North,Birmingham,West Midlands,1,335,0.3000,
E00045722,Erdington,Birmingham,West Midlands,1,188,0.5300,
E00047077,Selly Oak,Birmingham,West Midlands,65,287,22.6500,
E00045342,Billesley,Birmingham,West Midlands,11,552,1.9900,
E00046302,Stockland Green,Birmingham,West Midlands,5,405,1.2300,
E00046237,Kings Norton,Birmingham,West Midlands,8,269,2.9700,
E00047193,Shard End,Birmingham,West Midlands,7,359,1.9500,
E00047858,Sutton Trinity,Birmingham,West Midlands,9,333,2.7000,
E00047505,Sparkbrook,Birmingham,West Midlands,9,437,2.0600,
E00047584,Springfield,Birmingham,West Midlands,0,272,0.0000,
E00046383,Ladywood,Birmingham,West Midlands,18,277,6.5000,
E00046144,Tyburn,Birmingham,West Midlands,3,248,1.2100,
E00047830,Sutton New Hall,Birmingham,West Midlands,3,258,1.1600,
E00047173,Shard End,Birmingham,West Midlands,3,244,1.2300,
E00047153,Shard End,Birmingham,West Midlands,0,294,0.0000,
E00045550,Brandwood,Birmingham,West Midlands,4,250,1.6000,
E00047224,Sheldon,Birmingham,West Midlands,5,310,1.6100,
E00046129,Stechford and Yardley North,Birmingham,West Midlands,4,359,1.1100,
E00045351,Billesley,Birmingham,West Midlands,5,396,1.2600,
E00045939,Lozells and East Handsworth,Birmingham,West Midlands,5,425,1.1800,
E00046202,Kings Norton,Birmingham,West Midlands,7,293,2.3900,
E00046283,Kingstanding,Birmingham,West Midlands,6,292,2.0500,
E00046726,Kings Norton,Birmingham,West Midlands,6,305,1.9700,
E00046272,Kingstanding,Birmingham,West Midlands,8,306,2.6100,
E00045662,Tyburn,Birmingham,West Midlands,2,406,0.4900,
E00047177,Shard End,Birmingham,West Midlands,3,279,1.0800,
E00047746,Sutton Trinity,Birmingham,West Midlands,14,371,3.7700,
E00046781,Oscott,Birmingham,West Midlands,6,327,1.8300,
E00045949,Lozells and East Handsworth,Birmingham,West Midlands,7,338,2.0700,
E00046700,Northfield,Birmingham,West Midlands,2,293,0.6800,
E00045975,Harborne,Birmingham,West Midlands,27,303,8.9100,
E00046805,Oscott,Birmingham,West Midlands,6,317,1.8900,
E00045837,Hall Green,Birmingham,West Midlands,7,318,2.2000,
E00047425,Lozells and East Handsworth,Birmingham,West Midlands,2,412,0.4900,
E00046192,Kings Norton,Birmingham,West Midlands,0,291,0.0000,
E00175695,Brandwood,Birmingham,West Midlands,11,355,3.1000,
E00046884,Oscott,Birmingham,West Midlands,1,342,0.2900,
E00046113,Hodge Hill,Birmingham,West Midlands,6,511,1.1700,
E00048200,Stechford and Yardley North,Birmingham,West Midlands,5,281,1.7800,
E00045315,Bartley Green,Birmingham,West Midlands,5,307,1.6300,
E00045394,Billesley,Birmingham,West Midlands,8,361,2.2200,
E00045365,Billesley,Birmingham,West Midlands,5,298,1.6800,
E00047575,Springfield,Birmingham,West Midlands,8,476,1.6800,
E00046740,Weoley,Birmingham,West Midlands,2,327,0.6100,
E00046069,Stechford and Yardley North,Birmingham,West Midlands,6,312,1.9200,
E00175787,Perry Barr,Birmingham,West Midlands,68,193,35.2300,
E00048171,Stechford and Yardley North,Birmingham,West Midlands,9,344,2.6200,
E00175785,Longbridge,Birmingham,West Midlands,7,419,1.6700,
E00047452,Sparkbrook,Birmingham,West Midlands,6,399,1.5000,
E00047276,Sheldon,Birmingham,West Midlands,4,306,1.3100,
E00046788,Oscott,Birmingham,West Midlands,2,272,0.7400,
E00046709,Northfield,Birmingham,West Midlands,14,309,4.5300,
E00045631,Edgbaston,Birmingham,West Midlands,14,276,5.0700,
E00047472,Nechells,Birmingham,West Midlands,9,426,2.1100,
E00046379,Ladywood,Birmingham,West Midlands,22,443,4.9700,
E00047457,Sparkbrook,Birmingham,West Midlands,5,230,2.1700,
E00045860,Hall Green,Birmingham,West Midlands,5,387,1.2900,
E00045097,Acocks Green,Birmingham,West Midlands,8,320,2.5000,
E00046966,Quinton,Birmingham,West Midlands,9,310,2.9000,
E00046846,Perry Barr,Birmingham,West Midlands,4,361,1.1100,
E00046035,Bartley Green,Birmingham,West Midlands,3,283,1.0600,
E00048175,Stechford and Yardley North,Birmingham,West Midlands,11,339,3.2400,
E00046874,Perry Barr,Birmingham,West Midlands,21,427,4.9200,
E00046120,Hodge Hill,Birmingham,West Midlands,2,462,0.4300,
E00046840,Perry Barr,Birmingham,West Midlands,7,331,2.1100,
E00045625,Edgbaston,Birmingham,West Midlands,7,254,2.7600,
E00046556,Sparkbrook,Birmingham,West Midlands,33,514,6.4200,
E00046679,Longbridge,Birmingham,West Midlands,10,362,2.7600,
E00047445,Soho,Birmingham,West Midlands,9,430,2.0900,
E00047223,Sheldon,Birmingham,West Midlands,3,331,0.9100,
E00046426,Ladywood,Birmingham,West Midlands,7,315,2.2200,
E00046414,Soho,Birmingham,West Midlands,13,336,3.8700,
E00046633,Washwood Heath,Birmingham,West Midlands,1,373,0.2700,
E00045772,Acocks Green,Birmingham,West Midlands,5,350,1.4300,
E00046495,Weoley,Birmingham,West Midlands,4,316,1.2700,
E00175629,Nechells,Birmingham,West Midlands,324,811,39.9500,
E00045976,Harborne,Birmingham,West Midlands,12,309,3.8800,
E00048121,Weoley,Birmingham,West Midlands,9,297,3.0300,
E00046510,Longbridge,Birmingham,West Midlands,4,298,1.3400,
E00048097,Bartley Green,Birmingham,West Midlands,3,300,1.0000,
E00046591,Moseley and Kings Heath,Birmingham,West Midlands,8,313,2.5600,
E00048016,Hodge Hill,Birmingham,West Midlands,9,529,1.7000,
E00045962,Aston,Birmingham,West Midlands,11,414,2.6600,
E00046443,Northfield,Birmingham,West Midlands,7,281,2.4900,
E00045759,Springfield,Birmingham,West Midlands,8,408,1.9600,
E00046225,Kings Norton,Birmingham,West Midlands,7,335,2.0900,
E00047321,South Yardley,Birmingham,West Midlands,2,329,0.6100,
E00047022,Handsworth Wood,Birmingham,West Midlands,12,362,3.3100,
E00045515,Brandwood,Birmingham,West Midlands,2,265,0.7500,
E00046627,Nechells,Birmingham,West Midlands,7,395,1.7700,
E00047467,Nechells,Birmingham,West Midlands,8,379,2.1100,
E00045620,Edgbaston,Birmingham,West Midlands,263,448,58.7100,
E00046212,Kings Norton,Birmingham,West Midlands,6,245,2.4500,
E00046294,Stockland Green,Birmingham,West Midlands,10,313,3.1900,
E00045538,Brandwood,Birmingham,West Midlands,12,437,2.7500,
E00045594,Edgbaston,Birmingham,West Midlands,55,347,15.8500,
E00046171,Tyburn,Birmingham,West Midlands,11,286,3.8500,
E00046215,Kings Norton,Birmingham,West Midlands,8,268,2.9900,
E00047127,Selly Oak,Birmingham,West Midlands,20,334,5.9900,
E00046528,Longbridge,Birmingham,West Midlands,2,325,0.6200,
E00046269,Kingstanding,Birmingham,West Midlands,3,162,1.8500,
E00046834,Perry Barr,Birmingham,West Midlands,1,330,0.3000,
E00175798,Nechells,Birmingham,West Midlands,3,281,1.0700,
E00175664,Ladywood,Birmingham,West Midlands,32,229,13.9700,
E00046318,Kingstanding,Birmingham,West Midlands,4,423,0.9500,
E00046315,Kingstanding,Birmingham,West Midlands,7,371,1.8900,
E00045769,Acocks Green,Birmingham,West Midlands,10,338,2.9600,
E00047271,Sheldon,Birmingham,West Midlands,10,314,3.1800,
E00175671,Ladywood,Birmingham,West Midlands,62,562,11.0300,
E00046394,Ladywood,Birmingham,West Midlands,23,335,6.8700,
E00047875,Sutton Trinity,Birmingham,West Midlands,9,342,2.6300,
E00045720,Erdington,Birmingham,West Midlands,22,459,4.7900,
E00046293,Stockland Green,Birmingham,West Midlands,4,371,1.0800,
E00175760,Ladywood,Birmingham,West Midlands,23,165,13.9400,
E00048022,Washwood Heath,Birmingham,West Midlands,9,520,1.7300,
E00046317,Kingstanding,Birmingham,West Midlands,2,283,0.7100,
E00046605,Springfield,Birmingham,West Midlands,5,345,1.4500,
E00047519,Nechells,Birmingham,West Midlands,1,301,0.3300,
E00047593,Springfield,Birmingham,West Midlands,2,319,0.6300,
E00047598,Moseley and Kings Heath,Birmingham,West Midlands,22,324,6.7900,
E00046684,Longbridge,Birmingham,West Midlands,7,296,2.3600,
E00045834,Hall Green,Birmingham,West Midlands,2,286,0.7000,
E00175780,Ladywood,Birmingham,West Midlands,21,205,10.2400,
E00045117,South Yardley,Birmingham,West Midlands,2,325,0.6200,
E00045196,Aston,Birmingham,West Midlands,6,200,3.0000,
E00047444,Soho,Birmingham,West Midlands,7,280,2.5000,
E00045168,Lozells and East Handsworth,Birmingham,West Midlands,7,442,1.5800,
E00045884,Hall Green,Birmingham,West Midlands,8,313,2.5600,
E00046396,Harborne,Birmingham,West Midlands,25,353,7.0800,
E00045805,Acocks Green,Birmingham,West Midlands,8,371,2.1600,
E00047512,Sparkbrook,Birmingham,West Midlands,6,396,1.5200,
E00175649,Nechells,Birmingham,West Midlands,886,1552,57.0900,
E00047089,Weoley,Birmingham,West Midlands,10,310,3.2300,
E00046436,Longbridge,Birmingham,West Midlands,7,255,2.7500,
E00047757,Sutton Trinity,Birmingham,West Midlands,7,272,2.5700,
E00175800,Selly Oak,Birmingham,West Midlands,182,707,25.7400,
E00175648,Nechells,Birmingham,West Midlands,6,345,1.7400,
E00046127,Stechford and Yardley North,Birmingham,West Midlands,10,377,2.6500,
E00045839,Hall Green,Birmingham,West Midlands,2,375,0.5300,
E00045987,Harborne,Birmingham,West Midlands,11,344,3.2000,
E00045761,Acocks Green,Birmingham,West Midlands,5,396,1.2600,
E00045906,Lozells and East Handsworth,Birmingham,West Midlands,12,588,2.0400,
E00047244,Sheldon,Birmingham,West Midlands,1,264,0.3800,
E00175799,Bartley Green,Birmingham,West Midlands,1,226,0.4400,
E00045482,Bournville,Birmingham,West Midlands,12,224,5.3600,
E00045403,Billesley,Birmingham,West Midlands,3,299,1.0000,
E00046746,Northfield,Birmingham,West Midlands,3,330,0.9100,
E00046777,Oscott,Birmingham,West Midlands,8,399,2.0100,
E00046728,Northfield,Birmingham,West Midlands,3,238,1.2600,
E00046147,Tyburn,Birmingham,West Midlands,5,220,2.2700,
E00045238,Nechells,Birmingham,West Midlands,5,297,1.6800,
E00045436,Northfield,Birmingham,West Midlands,4,249,1.6100,
E00045135,South Yardley,Birmingham,West Midlands,2,334,0.6000,
E00045846,Springfield,Birmingham,West Midlands,5,383,1.3100,
E00046477,Longbridge,Birmingham,West Midlands,8,275,2.9100,
E00047853,Sutton New Hall,Birmingham,West Midlands,6,339,1.7700,
E00046912,Quinton,Birmingham,West Midlands,18,339,5.3100,
E00046993,Handsworth Wood,Birmingham,West Midlands,9,390,2.3100,
E00046145,Tyburn,Birmingham,West Midlands,8,211,3.7900,
E00045770,Acocks Green,Birmingham,West Midlands,1,310,0.3200,
E00045928,Lozells and East Handsworth,Birmingham,West Midlands,12,372,3.2300,
E00047663,Erdington,Birmingham,West Midlands,2,294,0.6800,
E00047323,South Yardley,Birmingham,West Midlands,1,467,0.2100,
E00175752,Moseley and Kings Heath,Birmingham,West Midlands,10,234,4.2700,
E00047014,Handsworth Wood,Birmingham,West Midlands,14,356,3.9300,
E00045813,Acocks Green,Birmingham,West Midlands,1,234,0.4300,
E00046256,Kings Norton,Birmingham,West Midlands,4,287,1.3900,
E00047753,Sutton Trinity,Birmingham,West Midlands,13,308,4.2200,
E00047709,Sutton Four Oaks,Birmingham,West Midlands,4,315,1.2700,
E00045892,Hall Green,Birmingham,West Midlands,5,386,1.3000,
E00046620,Washwood Heath,Birmingham,West Midlands,13,575,2.2600,
E00047788,Sutton Trinity,Birmingham,West Midlands,9,257,3.5000,
E00047510,Sparkbrook,Birmingham,West Midlands,5,339,1.4700,
E00045215,Perry Barr,Birmingham,West Midlands,18,398,4.5200,
E00047338,Bordesley Green,Birmingham,West Midlands,6,512,1.1700,
E00045294,Bartley Green,Birmingham,West Midlands,5,283,1.7700,
E00046418,Ladywood,Birmingham,West Midlands,19,381,4.9900,
E00046929,Quinton,Birmingham,West Midlands,13,314,4.1400,
E00045420,Bournville,Birmingham,West Midlands,12,343,3.5000,
E00046218,Kings Norton,Birmingham,West Midlands,12,264,4.5500,
E00045603,Edgbaston,Birmingham,West Midlands,36,372,9.6800,
E00046331,Kingstanding,Birmingham,West Midlands,2,252,0.7900,
E00048066,Bartley Green,Birmingham,West Midlands,10,195,5.1300,
E00046998,Handsworth Wood,Birmingham,West Midlands,10,439,2.2800,
E00046299,Stockland Green,Birmingham,West Midlands,5,365,1.3700,
E00047095,Bournville,Birmingham,West Midlands,16,316,5.0600,
E00047012,Handsworth Wood,Birmingham,West Midlands,3,239,1.2600,
E00045290,Bartley Green,Birmingham,West Midlands,5,264,1.8900,
E00047093,Selly Oak,Birmingham,West Midlands,73,330,22.1200,
E00045561,Brandwood,Birmingham,West Midlands,6,281,2.1400,
E00046919,Quinton,Birmingham,West Midlands,9,263,3.4200,
E00046934,Quinton,Birmingham,West Midlands,10,290,3.4500,
E00047282,Sheldon,Birmingham,West Midlands,7,400,1.7500,
E00045470,Bournville,Birmingham,West Midlands,16,339,4.7200,
E00047259,Sheldon,Birmingham,West Midlands,2,276,0.7200,
E00047203,Shard End,Birmingham,West Midlands,2,280,0.7100,
E00046640,Nechells,Birmingham,West Midlands,5,307,1.6300,
E00045154,Acocks Green,Birmingham,West Midlands,5,323,1.5500,
E00047714,Sutton Four Oaks,Birmingham,West Midlands,5,195,2.5600,
E00047795,Sutton Trinity,Birmingham,West Midlands,5,332,1.5100,
E00175736,Nechells,Birmingham,West Midlands,39,271,14.3900,
E00045933,Lozells and East Handsworth,Birmingham,West Midlands,10,571,1.7500,
E00175669,Ladywood,Birmingham,West Midlands,29,319,9.0900,
E00047879,Sutton Trinity,Birmingham,West Midlands,17,425,4.0000,
E00046790,Oscott,Birmingham,West Midlands,2,342,0.5800,
E00046711,Northfield,Birmingham,West Midlands,4,268,1.4900,
E00046480,Northfield,Birmingham,West Midlands,6,294,2.0400,
E00048105,Weoley,Birmingham,West Midlands,3,267,1.1200,
E00048184,Sheldon,Birmingham,West Midlands,4,306,1.3100,
E00047824,Sutton New Hall,Birmingham,West Midlands,11,353,3.1200,
E00175619,Ladywood,Birmingham,West Midlands,33,251,13.1500,
E00045376,Springfield,Birmingham,West Midlands,4,337,1.1900,
E00046604,Moseley and Kings Heath,Birmingham,West Midlands,14,426,3.2900,
E00046021,Harborne,Birmingham,West Midlands,36,321,11.2100,
E00046573,Moseley and Kings Heath,Birmingham,West Midlands,6,194,3.0900,
E00046685,Northfield,Birmingham,West Midlands,1,260,0.3800,
E00048120,Weoley,Birmingham,West Midlands,6,308,1.9500,
E00045369,Billesley,Birmingham,West Midlands,4,335,1.1900,
E00047665,Erdington,Birmingham,West Midlands,7,297,2.3600,
E00045659,Edgbaston,Birmingham,West Midlands,22,264,8.3300,
E00046395,Ladywood,Birmingham,West Midlands,6,299,2.0100,
E00046862,Perry Barr,Birmingham,West Midlands,8,287,2.7900,
E00045504,Brandwood,Birmingham,West Midlands,3,293,1.0200,
E00047587,Moseley and Kings Heath,Birmingham,West Midlands,5,337,1.4800,
E00047667,Erdington,Birmingham,West Midlands,2,233,0.8600,
E00046802,Oscott,Birmingham,West Midlands,2,277,0.7200,
E00046883,Perry Barr,Birmingham,West Midlands,0,301,0.0000,
E00045910,Aston,Birmingham,West Midlands,12,453,2.6500,
E00175606,Hodge Hill,Birmingham,West Midlands,5,445,1.1200,
E00046314,Kingstanding,Birmingham,West Midlands,5,323,1.5500,
E00045991,Harborne,Birmingham,West Midlands,32,269,11.9000,
E00047164,Shard End,Birmingham,West Midlands,4,321,1.2500,
E00045525,Brandwood,Birmingham,West Midlands,13,297,4.3800,
E00048110,Weoley,Birmingham,West Midlands,3,352,0.8500,
E00046675,Washwood Heath,Birmingham,West Midlands,0,244,0.0000,
E00047163,Shard End,Birmingham,West Midlands,2,283,0.7100,
E00045651,Edgbaston,Birmingham,West Midlands,19,314,6.0500,
E00045747,Springfield,Birmingham,West Midlands,12,609,1.9700,
E00047721,Sutton Four Oaks,Birmingham,West Midlands,3,317,0.9500,
E00045823,Hall Green,Birmingham,West Midlands,4,230,1.7400,
E00046548,Moseley and Kings Heath,Birmingham,West Midlands,8,355,2.2500,
E00048168,Stechford and Yardley North,Birmingham,West Midlands,6,272,2.2100,
E00046366,Ladywood,Birmingham,West Midlands,32,461,6.9400,
E00047506,Sparkbrook,Birmingham,West Midlands,7,353,1.9800,
E00046891,Oscott,Birmingham,West Midlands,6,350,1.7100,
E00045585,Edgbaston,Birmingham,West Midlands,14,315,4.4400,
E00045082,Acocks Green,Birmingham,West Midlands,5,422,1.1800,
E00046810,Oscott,Birmingham,West Midlands,5,270,1.8500,
E00047912,Sutton Vesey,Birmingham,West Midlands,7,312,2.2400,
E00046876,Perry Barr,Birmingham,West Midlands,5,302,1.6600,
E00047993,Hodge Hill,Birmingham,West Midlands,3,352,0.8500,
E00046177,Tyburn,Birmingham,West Midlands,5,294,1.7000,
E00045478,Bournville,Birmingham,West Midlands,4,251,1.5900,
E00045357,Billesley,Birmingham,West Midlands,12,332,3.6100,
E00045222,Nechells,Birmingham,West Midlands,4,101,3.9600,
E00175801,Selly Oak,Birmingham,West Midlands,29,167,17.3700,
E00045364,Billesley,Birmingham,West Midlands,9,306,2.9400,
E00047541,Springfield,Birmingham,West Midlands,9,498,1.8100,
E00048036,Washwood Heath,Birmingham,West Midlands,1,536,0.1900,
E00045965,Lozells and East Handsworth,Birmingham,West Midlands,12,430,2.7900,
E00047496,Sparkbrook,Birmingham,West Midlands,1,352,0.2800,
E00047417,Lozells and East Handsworth,Birmingham,West Midlands,7,298,2.3500,
E00045104,South Yardley,Birmingham,West Midlands,6,374,1.6000,
E00045395,Billesley,Birmingham,West Midlands,19,300,6.3300,
E00047627,Stockland Green,Birmingham,West Midlands,7,300,2.3300,
E00045624,Edgbaston,Birmingham,West Midlands,19,241,7.8800,
E00045264,Bartley Green,Birmingham,West Midlands,3,305,0.9800,
E00046646,Bordesley Green,Birmingham,West Midlands,3,569,0.5300,
E00045726,Erdington,Birmingham,West Midlands,2,160,1.2500,
E00045932,Aston,Birmingham,West Midlands,5,329,1.5200,
E00048167,Stechford and Yardley North,Birmingham,West Midlands,7,256,2.7300,
E00047860,Sutton Trinity,Birmingham,West Midlands,3,289,1.0400,
E00046702,Northfield,Birmingham,West Midlands,7,310,2.2600,
E00047057,Selly Oak,Birmingham,West Midlands,340,511,66.5400,
E00046519,Longbridge,Birmingham,West Midlands,5,240,2.0800,
E00046783,Oscott,Birmingham,West Midlands,7,308,2.2700,
E00047155,Shard End,Birmingham,West Midlands,2,276,0.7200,
E00047675,Stockland Green,Birmingham,West Midlands,3,307,0.9800,
E00048191,Stechford and Yardley North,Birmingham,West Midlands,4,377,1.0600,
E00175723,Aston,Birmingham,West Midlands,13,162,8.0200,
E00046261,Kingstanding,Birmingham,West Midlands,7,379,1.8500,
E00175642,Edgbaston,Birmingham,West Midlands,266,590,45.0800,
E00046830,Oscott,Birmingham,West Midlands,5,362,1.3800,
E00047251,Sheldon,Birmingham,West Midlands,3,290,1.0300,
E00175728,Ladywood,Birmingham,West Midlands,27,209,12.9200,
E00046157,Tyburn,Birmingham,West Midlands,2,302,0.6600,
E00045131,South Yardley,Birmingham,West Midlands,3,382,0.7900,
E00047666,Erdington,Birmingham,West Midlands,3,276,1.0900,
E00047479,Sparkbrook,Birmingham,West Midlands,7,229,3.0600,
E00047941,Sutton Vesey,Birmingham,West Midlands,4,290,1.3800,
E00046265,Stockland Green,Birmingham,West Midlands,2,268,0.7500,
E00047337,Bordesley Green,Birmingham,West Midlands,2,432,0.4600,
E00046598,Moseley and Kings Heath,Birmingham,West Midlands,13,294,4.4200,
E00047420,Soho,Birmingham,West Midlands,2,479,0.4200,
E00175634,Ladywood,Birmingham,West Midlands,17,201,8.4600,
E00046736,Northfield,Birmingham,West Midlands,13,331,3.9300,
E00047326,South Yardley,Birmingham,West Midlands,5,402,1.2400,
E00048003,Washwood Heath,Birmingham,West Midlands,2,292,0.6800,
E00046997,Handsworth Wood,Birmingham,West Midlands,1,204,0.4900,
E00175688,Tyburn,Birmingham,West Midlands,3,290,1.0300,
E00048082,Weoley,Birmingham,West Midlands,1,356,0.2800,
E00045645,Edgbaston,Birmingham,West Midlands,17,311,5.4700,
E00045138,South Yardley,Birmingham,West Midlands,2,285,0.7000,
E00047867,Sutton Trinity,Birmingham,West Midlands,10,363,2.7500,
E00046916,Quinton,Birmingham,West Midlands,1,300,0.3300,
E00046899,Perry Barr,Birmingham,West Midlands,7,318,2.2000,
E00046818,Oscott,Birmingham,West Midlands,5,325,1.5400,
E00046228,Kings Norton,Birmingham,West Midlands,6,335,1.7900,
E00046513,Longbridge,Birmingham,West Midlands,1,211,0.4700,
E00048131,South Yardley,Birmingham,West Midlands,5,322,1.5500,
E00045187,Aston,Birmingham,West Midlands,2,307,0.6500,
E00046592,Moseley and Kings Heath,Birmingham,West Midlands,20,317,6.3100,
E00045360,Billesley,Birmingham,West Midlands,6,345,1.7400,
E00045414,Bournville,Birmingham,West Midlands,5,257,1.9500,
E00046457,Northfield,Birmingham,West Midlands,4,268,1.4900,
E00047560,Springfield,Birmingham,West Midlands,4,349,1.1500,
E00046469,Northfield,Birmingham,West Midlands,5,343,1.4600,
E00045495,Bournville,Birmingham,West Midlands,7,222,3.1500,
E00045428,Bournville,Birmingham,West Midlands,11,312,3.5300,
E00045106,South Yardley,Birmingham,West Midlands,1,313,0.3200,
E00046955,Quinton,Birmingham,West Midlands,4,298,1.3400,
E00046234,Kings Norton,Birmingham,West Midlands,3,267,1.1200,
E00045358,Billesley,Birmingham,West Midlands,7,249,2.8100,
E00046999,Handsworth Wood,Birmingham,West Midlands,15,450,3.3300,
E00047577,Moseley and Kings Heath,Birmingham,West Midlands,14,263,5.3200,
E00046918,Quinton,Birmingham,West Midlands,44,353,12.4600,
E00047262,Sheldon,Birmingham,West Midlands,2,254,0.7900,
E00046128,Stechford and Yardley North,Birmingham,West Midlands,5,350,1.4300,
E00045628,Edgbaston,Birmingham,West Midlands,14,209,6.7000,
E00045155,South Yardley,Birmingham,West Midlands,6,360,1.6700,
E00045749,Acocks Green,Birmingham,West Midlands,5,366,1.3700,
E00045590,Edgbaston,Birmingham,West Midlands,145,517,28.0500,
E00045511,Brandwood,Birmingham,West Midlands,3,273,1.1000,
E00046175,Tyburn,Birmingham,West Midlands,8,354,2.2600,
E00045802,Acocks Green,Birmingham,West Midlands,4,366,1.0900,
E00047553,Springfield,Birmingham,West Midlands,5,468,1.0700,
E00047281,Sheldon,Birmingham,West Midlands,3,243,1.2300,
E00045883,Hall Green,Birmingham,West Midlands,7,334,2.1000,
E00045277,Bartley Green,Birmingham,West Midlands,2,301,0.6600,
E00046378,Ladywood,Birmingham,West Midlands,7,309,2.2700,
E00047200,Shard End,Birmingham,West Midlands,2,250,0.8000,
E00047165,Shard End,Birmingham,West Midlands,11,317,3.4700,
E00046363,Harborne,Birmingham,West Midlands,6,218,2.7500,
E00047558,Sparkbrook,Birmingham,West Midlands,5,332,1.5100,
E00047490,Sparkbrook,Birmingham,West Midlands,3,430,0.7000,
E00047199,Shard End,Birmingham,West Midlands,5,356,1.4000,
E00047118,Weoley,Birmingham,West Midlands,4,303,1.3200,
E00045528,Brandwood,Birmingham,West Midlands,10,327,3.0600,
E00048138,Stechford and Yardley North,Birmingham,West Midlands,6,238,2.5200,
E00045744,Erdington,Birmingham,West Midlands,0,161,0.0000,
E00047411,Lozells and East Handsworth,Birmingham,West Midlands,5,340,1.4700,
E00045510,Brandwood,Birmingham,West Midlands,2,135,1.4800,
E00047718,Sutton Four Oaks,Birmingham,West Midlands,8,410,1.9500,
E00045564,Brandwood,Birmingham,West Midlands,7,306,2.2900,
E00047062,Selly Oak,Birmingham,West Midlands,35,369,9.4900,
E00047799,Sutton Trinity,Birmingham,West Midlands,6,191,3.1400,
E00045686,Erdington,Birmingham,West Midlands,2,205,0.9800,
E00047139,Shard End,Birmingham,West Midlands,3,339,0.8800,
E00045607,Edgbaston,Birmingham,West Midlands,29,300,9.6700,
E00047239,Sheldon,Birmingham,West Midlands,3,313,0.9600,
E00045760,Acocks Green,Birmingham,West Midlands,5,397,1.2600,
E00047837,Sutton New Hall,Birmingham,West Midlands,4,283,1.4100,
E00047958,Sutton New Hall,Birmingham,West Midlands,12,332,3.6100,
